cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc35,3,6,6,2,2,1,1,0,1,1,10,22,4,0,12,25,6,10,10,7,2,6,1,7,2,1,7,2,13,1,7,1,6,3,7,6,5,1,2,0,14,1,4,3,2,7,9,3,9,2,0,6,0,0,2,0,1,0,0,2,1,1,1,0,1,0,0,8,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,3,0,0,3,2,0,1,3,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,3,1,4,0,0,7,0,3,5,3,5,0,1,0,1,0,1,1,4,1,6,0,1,0,3,6,0,4,0
Loc36,1,0,4,2,1,12,0,0,6,6,0,1,0,7,1,3,2,2,1,0,4,0,3,1,0,1,6,11,2,8,1,0,0,9,6,3,0,3,1,8,8,0,0,1,6,4,1,3,1,0,5,1,0,2,2,0,1,0,4,6,5,1,1,1,1,0,0,0,4,8,0,1,1,6,1,6,3,1,2,1,2,2,7,3,1,1,5,0,1,2,0,0,8,1,2,0,2,1,1,0,0,2,0,2,0,2,1,2,0,8,0,1,3,2,1,2,1,0,0,1,0,0,1,4,1,2,2,4,1,0,3,0,2,2,3,5,0,0,2,5,3,6,2,0,1,1,1,1,4,4,2,2,1,1,4,0,5,1,0,10,1,0,0,2,3,0,3,0,0,1,1,0,7,0,3,5,6,2,0,1
Loc37,9,1,24,4,11,8,8,1,2,3,29,15,2,0,1,1,3,5,2,8,2,0,8,4,2,3,9,5,1,3,14,2,1,10,4,0,3,6,4,1,3,8,2,0,3,4,12,5,3,0,2,2,0,1,5,0,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,0,0,1,3,0,0,0,1,2,0,0,0,1,1,0,0,2,2,2,1,0,0,1,0,2,2,2,0,0,0,4,0,1,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,7,0,2,0,2,0,0,1,0,2,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,4,0,2,0,1,0,4,7,0,0,2,3,0,1,3,2,3,3,0,0,0,0
Loc38,1,3,0,0,1,2,0,1,0,0,0,3,0,12,0,0,1,1,0,5,1,0,0,0,8,0,4,6,7,0,0,0,3,3,6,1,1,2,2,2,1,1,1,0,0,3,1,0,0,1,12,0,4,1,5,1,1,0,2,4,0,5,0,15,5,1,7,1,0,1,2,0,0,0,5,1,2,1,2,6,0,1,3,4,0,0,1,2,0,3,4,1,6,2,7,4,5,1,3,0,8,3,1,3,10,2,3,0,1,0,2,3,1,3,0,3,0,0,5,4,0,1,0,0,0,2,2,0,3,0,0,0,0,0,2,1,4,1,3,0,1,3,1,4,6,2,4,1,7,2,2,2,2,6,2,1,0,0,0,2,0,1,7,1,0,0,2,0,5,0,0,1,3,0,1,0,0,2,1,2
Loc39,1,0,6,0,2,1,2,3,0,6,4,2,0,1,1,1,1,1,3,0,0,0,5,1,1,1,0,3,9,0,5,0,4,1,0,1,4,0,1,0,5,0,1,1,0,3,6,1,0,0,3,3,0,2,0,2,1,6,4,9,0,1,6,4,1,8,1,10,0,0,2,5,0,1,3,2,0,0,1,3,2,3,0,1,1,1,2,5,4,3,2,0,5,5,0,0,0,0,0,0,1,0,5,2,5,8,6,0,0,2,2,2,1,0,2,3,0,3,1,0,0,2,1,2,0,0,1,0,2,1,3,5,5,1,3,0,3,0,0,2,1,0,0,0,4,2,0,1,1,3,1,0,0,6,2,4,3,1,1,2,0,1,6,0,6,3,2,4,3,3,1,2,0,0,3,2,5,2,1,4
Loc40,0,1,2,0,1,1,1,2,0,3,0,0,3,0,0,3,8,20,3,2,6,6,1,2,0,3,1,2,0,0,1,5,3,7,1,0,0,3,1,3,1,0,0,2,2,3,8,0,1,0,3,1,2,0,0,0,0,2,3,0,1,2,2,1,5,1,7,6,0,5,0,6,1,3,3,0,0,2,5,3,4,0,1,1,0,3,1,1,2,5,0,0,0,1,1,1,0,2,1,0,0,0,7,2,2,1,0,2,0,1,0,6,2,0,1,0,1,1,0,0,6,3,0,0,3,3,1,2,1,1,0,0,1,2,1,0,6,2,1,1,0,0,0,1,0,0,0,3,1,4,5,2,2,10,3,1,3,5,1,2,1,14,0,1,2,1,4,2,15,0,0,0,14,7,5,2,1,2,0,0
Loc41,2,20,20,2,6,7,13,3,8,6,5,2,2,0,10,4,5,18,1,1,14,3,3,5,3,5,10,4,7,14,8,7,0,6,4,0,10,2,1,0,1,2,0,3,15,24,0,4,1,14,0,1,2,3,2,1,0,0,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,2,0,1,1,0,3,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,2,3,0,1,1,2,0,0,0,1,2,1,0,0,1,0,1,0,0,2,0,1,2,0,0,0,0,0,0,2,3,3,0,0,1,0,0,0,1,1,0,1,1,0,11,0,1,1,0,1,0,1,4,2,0,1,2,0,0,0,0,0,0,3,0,0,1,4,1,2,1,0
Loc42,8,2,10,22,1,0,0,6,1,7,21,8,10,0,9,6,0,32,7,7,0,2,5,2,1,3,0,17,2,2,4,32,17,0,3,3,2,10,2,3,23,8,10,10,7,10,1,11,10,9,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,1,0,4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,2,0,2,0,1,0,1,1,0,0,1,0,1,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,1,1,1,1,0,0,0,0,2,1,2,3,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,0,4,0,2,3,7,5,0,3,9,3,3,0,1,15,1,4,0,4,16,0,0,2,2
Loc43,1,0,2,1,6,1,1,11,4,2,1,4,0,4,0,1,0,1,3,0,5,1,0,0,4,0,0,1,0,0,0,2,3,4,2,5,6,10,1,2,0,2,0,1,0,3,1,0,2,2,3,0,8,0,1,0,6,2,4,1,2,0,2,0,0,2,3,0,3,2,0,4,6,3,8,0,2,0,0,5,0,0,1,0,2,1,5,2,4,4,2,2,3,4,0,1,4,0,0,0,1,4,1,2,1,0,0,1,0,0,2,5,2,0,2,2,1,1,2,3,1,2,5,2,0,0,1,6,0,0,3,5,1,2,1,0,0,3,3,1,0,1,2,8,2,7,4,3,7,1,0,0,4,0,4,0,0,0,0,0,5,1,3,2,0,0,2,0,0,4,2,0,0,4,1,2,0,2,0,0
Loc44,3,2,4,22,0,6,1,16,9,0,8,0,5,0,10,7,3,14,9,36,0,3,15,2,3,0,7,8,5,10,4,6,6,22,1,2,2,0,15,20,5,16,5,11,12,8,8,2,5,5,1,0,1,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,1,1,2,1,0,0,0,1,1,1,0,0,1,3,3,0,0,1,0,0,1,0,0,0,3,0,3,0,0,0,1,0,1,2,2,0,1,0,1,1,1,2,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,3,3,0,0,2,1,16,0,1,0,4,4,2,2,2,0,1,1,0,0,12,0,3,0,3,0,1,0,3,2,3
Loc45,1,0,0,9,11,6,1,16,3,4,0,11,1,22,0,2,2,6,0,4,0,7,18,1,25,6,15,4,1,2,0,10,8,3,1,1,4,0,1,3,34,8,4,1,2,4,0,4,2,2,4,0,0,1,0,1,1,1,0,1,0,0,0,1,1,4,4,0,0,2,2,3,0,0,2,0,0,1,0,0,2,1,5,0,0,3,1,0,0,0,0,1,3,1,1,3,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,2,0,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,1,1,0,0,3,6,0,2,0,3,1,0,0,2,1,2,4,1,0,0,2,1,0,3,1,7,3
Loc46,1,0,0,7,0,0,1,2,2,0,5,2,2,6,3,0,2,2,0,4,4,1,0,0,2,1,2,1,1,5,1,0,0,2,0,3,3,0,1,2,5,3,2,4,0,1,7,3,0,1,0,0,2,3,12,7,1,1,6,3,0,6,0,3,0,1,4,3,1,0,1,3,1,1,2,4,1,1,0,2,1,0,2,0,2,2,0,0,0,2,1,4,2,0,3,2,0,16,0,7,0,0,2,4,2,3,4,5,4,1,8,2,1,0,3,1,0,0,0,0,1,5,0,0,4,0,2,1,0,0,2,10,1,0,1,0,1,1,1,3,1,0,0,1,0,2,0,4,0,1,4,1,0,5,4,2,0,0,4,1,4,2,4,0,0,1,3,3,5,5,2,2,10,1,0,2,0,1,0,1
Loc47,1,0,1,3,3,3,8,4,3,2,4,0,1,3,3,1,2,1,8,3,0,2,0,0,0,1,1,2,0,0,0,1,1,4,0,0,0,6,0,0,0,3,0,0,0,0,3,2,1,2,8,2,0,5,0,1,6,5,19,2,0,1,14,1,5,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,2,1,2,0,3,6,3,0,0,4,0,0,8,4,2,7,2,3,0,3,1,1,1,5,6,1,0,0,2,0,1,3,3,2,0,1,1,0,0,4,5,0,1,4,0,0,1,5,1,3,1,0,1,1,1,2,1,2,8,1,3,2,0,1,0,1,6,1,0,1,1,0,1,0,1,5,0,3,7,0,0,1,1,6,2,0,2,6,4,1,0,1,1,4,1,1,3,1,4,1
Loc48,7,1,0,0,7,8,0,10,6,6,2,5,11,6,11,0,1,1,3,1,9,27,2,6,4,1,2,1,4,5,3,0,1,3,8,12,4,7,25,3,2,6,8,23,10,0,7,5,1,19,0,0,0,0,1,0,2,0,1,3,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0,5,2,1,0,0,0,5,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,2,0,0,1,0,1,0,3,4,1,0,0,0,0,0,1,0,5,0,2,0,1,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,7,0,2,0,2,0,0,2,1,0,3,0,4,2,4,1,2,0,4,0,1,0,3,1,6,4,0
Loc49,0,1,3,0,4,0,0,1,0,4,2,1,1,2,6,2,1,0,3,1,5,0,0,3,0,2,1,0,2,3,0,3,1,7,4,0,1,1,0,0,0,1,2,0,0,1,1,3,0,3,5,3,1,2,1,3,2,0,2,2,3,2,6,0,1,1,0,5,0,4,2,3,1,0,0,1,2,0,0,4,1,5,2,1,0,0,0,0,2,2,1,0,0,6,1,0,1,0,2,0,12,1,1,3,0,3,3,2,5,1,0,0,5,4,4,0,0,6,5,0,1,2,0,3,1,1,4,1,1,1,11,1,1,4,1,6,3,1,0,1,0,1,0,2,2,0,0,4,2,1,1,0,3,1,0,0,0,1,2,1,1,0,0,0,4,0,0,5,0,0,5,1,0,4,0,2,0,3,0,1
Loc50,0,0,11,5,3,8,5,2,12,0,0,2,6,29,4,1,4,13,8,2,5,1,0,10,3,2,0,4,5,0,7,0,0,11,0,12,2,0,3,5,1,4,7,3,18,5,3,23,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,1,1,0,0,0,1,2,1,3,1,0,2,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,3,2,2,0,0,1,3,0,1,5,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,1,3,0,0,0,3,0,0,3,7,0,3,3,2,1,3,0,2,2,0,4,0,3,3,0,6,1,0,0,0,2,1,6,0,2,1
Loc51,0,5,0,12,1,0,0,1,3,5,2,4,14,15,2,1,13,4,1,7,7,8,11,5,2,9,2,11,6,9,3,8,2,10,13,37,1,2,15,8,0,8,8,4,8,5,24,7,11,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,2,0,1,1,6,1,4,1,2,1,0,0,0,1,0,0,1,1,0,3,2,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,4,5,0,1,2,4,2,0,1,3,0,1,2,0,0,3,2,0,0,1,1,0,2,5,0,1,0,0,4
Loc52,9,14,3,2,1,5,6,11,1,0,5,0,6,2,0,26,1,4,3,5,2,0,8,2,1,0,10,1,5,39,1,3,6,12,3,1,3,5,0,4,6,4,2,2,13,9,8,19,3,4,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,4,0,0,0,2,1,0,1,1,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,2,3,0,0,0,0,2,1,1,0,0,3,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,1,7,3,2,8,2,0,3,0,0,0,5,1,1,3,7,1,4,6,1,0,4,3,10,1
Loc53,3,11,2,8,2,2,1,0,0,0,6,1,0,7,4,0,4,7,2,26,2,6,16,1,15,2,9,8,8,6,0,3,3,26,6,3,14,22,7,8,12,8,0,9,3,2,7,2,9,3,2,2,0,0,0,0,0,1,1,0,2,2,1,1,0,0,0,1,2,1,0,0,2,0,0,0,0,2,1,2,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1,4,0,1,0,1,1,0,2,0,0,0,4,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,3,0,2,0,0,1,0,1,0,2,0,0,3,0,0,0,1,0,1,0,2,0,1,3,1,0,0,0,1,2,6,0,0,1,0,0,3,0,1,0,1,3,6,0,0,6,2
Loc54,1,6,6,11,4,1,9,1,6,3,0,8,3,8,6,2,4,0,10,0,2,4,1,12,3,4,10,7,1,2,11,6,3,0,1,4,1,1,12,11,11,4,11,0,2,1,21,8,9,16,0,5,0,0,0,1,0,0,0,0,0,1,0,1,2,2,0,0,0,1,3,2,0,0,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,2,0,2,2,0,1,1,2,0,1,2,0,1,1,1,1,2,0,5,8,4,5,3,0,1,0,0,3,0,0,1,0,3,1,1,0,1,12,8,1,0,1,1
Loc55,3,11,13,3,2,3,2,6,5,1,0,0,1,4,0,13,0,19,6,3,4,22,0,5,1,3,2,9,7,0,11,11,6,16,5,2,1,7,6,6,0,8,4,5,0,6,1,11,10,14,0,1,0,1,0,4,1,1,0,0,2,1,0,3,1,1,0,2,1,0,2,0,0,0,1,2,0,3,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,2,0,4,0,1,0,1,3,0,0,4,1,1,8,3,0,1,1,3,1,0,8,0,1,4,4,1,1,0,10,2
Loc56,1,7,3,0,0,1,0,1,6,0,1,9,1,0,2,2,0,0,0,1,0,4,0,1,0,0,0,1,0,5,1,1,3,1,6,3,0,0,4,3,1,1,2,7,0,4,8,2,4,7,3,3,0,4,0,0,0,4,8,7,1,0,1,0,0,2,0,1,0,0,0,4,0,7,0,3,2,0,4,1,3,1,2,1,2,1,0,2,1,7,0,3,2,0,0,1,1,2,1,1,0,4,0,1,0,3,4,1,0,9,0,0,0,1,1,0,0,0,10,2,0,4,0,0,5,0,4,2,0,0,0,1,4,1,0,0,0,0,1,2,1,5,1,1,0,3,3,3,0,0,1,2,0,2,1,0,5,4,0,2,6,2,11,0,12,0,1,3,4,2,3,2,5,0,0,5,3,0,1,3
Loc57,2,7,7,5,9,7,4,4,13,2,13,1,1,7,8,2,5,11,4,3,1,2,1,5,12,7,15,9,4,22,7,9,0,2,2,40,12,1,3,0,9,8,3,2,15,4,9,8,1,7,1,1,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,1,0,1,2,4,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1,3,1,0,1,1,0,0,1,0,4,1,0,4,0,1,0,1,1,0,3,2,1,0,1,1,4,3,0,0,4,3,0,0,0,2,2,3,0,0,0,0,4,4,0,0,0,2,0,6,3,3,1,3
Loc58,1,0,0,1,0,0,0,1,3,0,2,2,0,5,1,1,0,1,0,2,4,1,3,5,5,1,2,6,1,0,1,6,3,3,3,1,1,0,0,2,18,1,5,3,2,4,0,2,0,2,0,7,10,1,3,0,0,0,2,0,2,0,1,1,2,4,3,1,0,1,2,1,0,5,2,3,0,5,2,1,0,5,1,0,2,0,0,2,1,3,5,0,0,0,0,1,3,3,3,0,2,2,1,2,10,1,3,3,2,5,0,0,1,3,0,1,0,0,1,3,0,10,2,0,9,1,2,9,1,1,5,0,10,0,0,0,7,1,2,1,0,2,0,5,4,1,4,0,6,3,5,2,0,0,0,0,0,5,0,3,0,1,0,2,0,6,2,1,0,1,0,2,1,1,1,6,2,0,2,4
Loc59,2,12,2,0,3,17,3,4,2,10,0,15,0,12,4,14,26,14,10,0,9,8,7,4,0,7,5,7,21,6,0,9,4,0,4,3,17,1,14,0,0,2,7,4,1,13,0,4,6,3,3,3,1,0,1,0,2,1,0,0,0,0,1,0,1,1,2,1,0,0,1,1,0,0,2,1,0,1,1,3,0,0,1,1,1,0,1,0,1,2,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,1,2,4,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,3,1,0,2,2,0,0,0,0,1,1,3,5,2,13,3,5,3,0,6,1,1,5,0,0,0,2,0,0,6,0,0,0,0,1,0,0,5
Loc60,10,12,3,26,20,2,7,1,4,4,13,22,1,7,7,7,7,3,2,0,10,12,12,0,1,16,9,14,3,1,4,13,8,3,0,6,15,11,23,2,0,5,3,8,7,5,3,10,2,4,0,1,3,0,7,1,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,1,0,0,2,0,0,0,2,0,2,0,3,2,0,0,3,1,0,1,0,0,0,0,0,0,2,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,3,2,5,1,1,0,0,0,1,2,1,4,0,3,0,1,0,0,1,2,3,1,4,0,2,0,7,3,0
Loc61,2,0,3,1,2,1,0,0,7,0,1,0,1,5,0,2,2,5,3,3,0,1,2,0,0,0,0,4,0,4,2,0,0,3,1,6,1,1,0,6,1,0,12,10,1,1,0,1,0,0,0,0,2,6,3,3,4,0,1,2,4,4,1,0,2,3,0,0,0,3,1,8,3,1,2,5,4,3,2,0,5,1,2,6,5,4,2,0,1,0,2,0,5,1,8,11,7,0,5,1,1,1,0,2,14,3,1,2,0,0,2,0,1,2,1,0,0,0,0,3,1,0,2,3,2,0,2,1,2,4,7,0,2,0,6,0,4,3,0,1,0,9,1,4,1,10,1,4,1,2,5,1,3,1,0,0,4,0,1,0,1,0,0,7,1,1,0,1,0,3,0,4,8,1,1,2,1,4,0,2
Loc62,2,1,0,0,1,1,4,0,1,2,1,4,0,0,1,0,3,10,0,8,5,0,0,0,1,0,0,5,3,0,0,0,0,0,0,3,0,1,1,3,6,1,4,0,1,3,4,3,1,2,2,3,2,1,1,3,6,1,0,6,1,4,10,2,7,1,0,7,0,3,0,5,1,2,1,0,3,2,0,1,0,1,5,8,2,1,1,0,0,6,1,4,1,2,1,1,2,1,0,5,1,12,10,0,1,1,2,6,6,7,1,1,0,0,3,0,1,1,4,20,1,1,0,0,0,3,2,3,5,0,0,2,2,4,1,2,1,1,0,0,0,0,1,0,3,5,1,1,6,0,1,1,1,3,1,6,2,0,0,2,1,1,9,5,1,3,0,1,3,1,3,6,1,12,0,0,0,2,3,1
Loc63,2,1,2,7,28,0,2,0,0,1,1,5,0,4,4,1,6,0,0,2,0,5,0,19,5,0,1,16,0,3,13,9,0,0,2,1,2,0,2,4,2,13,3,0,6,5,4,8,2,3,0,1,1,0,2,0,0,0,0,5,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,1,0,2,0,0,1,2,0,1,0,3,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,2,1,0,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,1,0,0,0,7,4,2,1,0,1,8,4,12,0,1,0,5,1,0,0,2,5,1,1,0,6,2,0,0,0,1,1,1,4
Loc64,2,3,4,2,17,20,3,18,1,6,3,13,4,0,1,0,11,0,0,6,2,1,9,18,2,0,4,0,3,3,9,1,2,9,13,2,2,8,6,12,4,3,4,12,2,5,6,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,0,0,4,1,0,0,0,1,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,1,2,0,0,2,2,0,1,1,1,0,2,0,1,1,1,0,1,4,0,0,3,0,2,2,3,0,0,2,2,0,0,1,3,0,2,0,1,0,1,2,1,2,3,7,0,0,6,5,3,0,2,7,0,5,1,5,1,3,0,0,3,4,5,0
Loc65,0,6,0,4,3,1,6,0,0,4,0,0,3,0,3,0,0,3,3,3,0,2,0,1,4,8,0,1,0,0,2,0,0,5,0,5,5,0,2,0,0,1,1,0,0,1,1,0,0,5,3,1,1,1,5,1,0,5,5,0,3,1,3,0,0,8,1,4,0,0,0,4,1,2,1,6,2,2,1,1,0,5,0,0,1,4,0,3,0,1,0,1,0,1,0,0,3,0,0,4,0,9,0,3,0,0,0,1,0,0,0,0,3,2,0,0,2,1,0,2,4,0,2,2,0,11,0,0,1,2,1,5,4,3,0,1,0,0,0,1,0,0,4,2,1,1,4,1,0,0,6,3,2,2,1,3,0,0,0,1,2,2,6,0,2,3,2,3,4,2,0,0,0,0,2,0,4,0,6,0
Loc66,5,15,19,11,8,5,4,0,14,1,1,1,2,7,5,6,3,27,5,1,13,3,4,4,12,0,3,1,10,0,1,11,21,2,1,0,5,0,2,4,3,2,2,1,25,1,3,4,7,11,0,1,1,1,0,0,1,2,1,0,0,3,0,3,0,0,0,0,1,1,3,0,0,0,4,0,1,0,0,0,1,1,0,2,0,5,1,0,0,0,1,2,0,1,0,0,1,0,3,1,0,0,0,0,0,5,3,0,2,0,0,0,0,2,0,1,5,0,1,0,1,0,0,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,3,6,2,1,2,1,3,4,2,0,2,0,1,0,1,2,2,3,6,1,1,1,0,0,0,1,6,0,0,0
Loc67,0,0,0,0,0,3,0,0,3,3,2,0,1,7,0,5,0,2,2,0,1,0,9,0,0,0,5,5,0,1,0,0,0,2,0,0,4,4,1,0,0,2,1,4,0,2,1,2,0,3,6,1,2,0,1,0,12,1,0,2,0,0,1,0,0,1,1,2,3,1,0,0,1,1,0,0,2,0,1,1,0,5,1,1,0,0,3,1,1,3,0,1,1,0,1,0,1,1,0,10,0,0,1,1,1,9,6,0,0,0,0,0,11,0,7,0,3,3,3,4,0,2,10,1,3,3,3,2,6,2,0,1,5,3,1,2,4,4,0,3,2,2,2,5,0,0,5,5,2,4,4,0,1,0,1,3,0,1,0,2,0,0,1,8,0,5,2,3,0,0,0,1,9,4,1,1,1,0,3,1
Loc68,25,8,4,0,0,4,1,0,13,0,3,22,0,0,1,0,6,0,1,4,1,5,15,1,2,4,9,2,2,5,2,0,3,10,2,3,1,0,18,12,5,8,1,9,9,2,2,12,0,10,0,0,0,0,5,0,0,0,1,2,0,1,1,1,0,1,0,4,1,0,0,2,1,0,0,4,1,0,0,0,1,3,0,0,0,0,2,0,0,1,0,1,0,2,0,3,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,3,0,0,2,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,3,4,0,1,0,1,1,1,2,0,1,2,21,6,1,0,0,0,0,2,0,0,0,0,0,7
Loc69,0,4,1,0,0,4,1,4,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,2,17,0,2,6,1,1,0,0,1,0,4,7,0,0,2,1,1,2,3,0,1,0,6,1,2,1,2,1,0,5,0,0,0,0,14,1,0,2,1,1,2,0,1,4,2,0,0,2,4,1,0,2,1,2,4,0,3,3,4,2,0,4,0,0,1,4,2,4,5,0,0,1,1,1,8,1,0,2,1,3,0,3,2,0,3,6,2,3,0,1,2,1,3,2,0,3,3,0,1,0,4,0,1,0,0,1,0,0,8,1,1,3,0,0,2,0,2,8,0,1,4,4,1,0,1,0,1,0,0,2,2,2,2,3,5,6,8,1,2,3,5,0,3,7,3,1,5,8,3,1,0,6,1,4,3,2
Loc70,5,1,4,0,2,0,0,2,4,2,1,1,2,2,3,7,2,1,0,0,0,1,2,0,0,0,4,2,0,2,2,6,1,0,7,2,1,13,0,5,1,2,2,0,1,9,1,0,2,2,6,0,0,2,0,4,2,2,1,4,1,5,1,4,3,0,0,0,8,0,2,1,1,0,0,0,2,2,1,1,1,0,1,0,1,1,3,0,0,1,3,1,3,0,0,1,1,6,3,0,1,5,0,1,0,1,0,2,4,1,1,2,1,0,7,5,2,1,5,3,4,0,0,4,2,7,6,7,1,0,3,3,0,1,2,1,0,0,2,1,1,1,1,0,0,4,7,3,4,2,4,0,3,0,0,0,1,3,8,1,1,4,1,1,3,2,3,10,1,2,0,1,0,0,0,0,0,2,4,5
