cell_id,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,signal9,signal10,signal11,signal12,signal13,signal14,signal15,signal16,signal17,signal18,signal19,signal20,signal21,signal22,signal23,signal24,signal25,signal26,signal27,signal28,signal29,signal30,signal31,signal32,signal33,signal34,signal35,signal36,signal37,signal38,signal39,signal40,signal41,signal42,signal43,signal44,signal45,signal46,signal47,signal48,signal49,signal50,signal51,signal52,signal53,signal54,signal55,signal56,signal57,signal58,signal59,signal60,signal61,signal62,signal63,signal64,signal65,signal66,signal67,signal68,signal69,signal70,signal71,signal72,signal73,signal74,signal75,signal76,signal77,signal78,signal79,signal80,signal81,signal82,signal83,signal84,signal85,signal86,signal87,signal88,signal89,signal90,signal91,signal92,signal93,signal94,signal95,signal96,signal97,signal98,signal99,signal100,signal101,signal102,signal103,signal104,signal105,signal106,signal107,signal108,signal109,signal110,signal111,signal112,signal113,signal114,signal115,signal116,signal117,signal118,signal119,signal120,signal121,signal122,signal123,signal124,signal125,signal126,signal127,signal128,signal129,signal130,signal131,signal132,signal133,signal134,signal135,signal136,signal137,signal138,signal139,signal140,signal141,signal142,signal143,signal144,signal145,signal146,signal147,signal148,signal149,signal150,noise1,noise2,noise3,noise4,noise5,noise6,noise7,noise8,noise9,noise10,noise11,noise12,noise13,noise14,noise15,noise16,noise17,noise18,noise19,noise20,noise21,noise22,noise23,noise24,noise25,noise26,noise27,noise28,noise29,noise30
Loc35,3,5,0,3,1,3,2,12,6,2,0,18,1,13,0,0,3,6,4,7,11,0,5,2,2,2,9,8,13,16,4,0,2,0,1,2,4,8,6,0,2,4,9,5,5,0,2,3,3,4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,2,7,1,1,0,5,1,2,0,0,2,0,0,3,0,0,1,0,1,2,0,2,0,0,0,1,1,0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,4,1,1,0,2,0,1,2,4,1,7,0,2,7,4,1,0,4,0,8,5,0,0,1,1,2,5,5,2
Loc36,1,12,1,2,2,3,2,2,4,1,0,0,3,8,0,6,4,7,1,0,6,0,0,1,5,1,4,11,2,0,1,1,3,3,3,1,3,0,1,0,0,0,1,3,1,3,1,1,1,0,1,3,0,0,0,1,4,1,2,3,7,5,0,0,0,0,3,3,2,0,1,4,1,6,1,10,17,3,0,3,3,1,3,0,1,0,0,5,0,2,5,1,0,1,0,2,1,0,4,1,3,1,8,0,0,3,1,2,1,4,2,0,1,0,4,4,2,3,0,1,2,1,0,0,2,1,4,0,1,0,0,1,1,3,0,1,1,1,0,1,1,0,15,2,5,7,1,5,6,1,2,0,4,2,1,1,3,1,5,1,4,2,0,0,3,0,1,3,1,1,1,0,1,1,6,3,0,5,1,2
Loc37,0,1,12,2,4,8,8,6,3,1,17,2,6,3,29,5,5,6,2,8,9,0,1,32,1,2,2,5,1,2,9,0,2,3,0,6,4,0,7,10,2,7,4,2,0,0,4,11,3,5,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,0,2,0,0,1,0,1,3,0,2,2,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,3,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,2,4,1,0,1,1,0,0,1,0,1,0,0,2,0,0,1,6,0,1,1,15,0,1,0,5,2,2,3,0,6,2,4,1,0,0,1,1,0,6,5,0,3,0,2,1
Loc38,1,1,3,2,0,0,1,0,4,3,7,2,0,1,4,8,3,2,0,5,8,6,1,0,3,1,0,6,7,0,1,1,1,0,3,6,0,4,1,1,2,4,1,4,0,2,0,16,1,0,0,0,0,10,0,0,0,6,3,1,3,2,0,1,1,2,2,1,10,0,9,1,3,2,3,3,1,4,2,0,0,4,12,2,1,1,0,2,1,2,6,2,5,0,0,4,1,2,4,0,1,1,2,1,1,0,1,7,5,3,1,1,0,3,0,1,1,0,3,1,8,1,0,0,0,0,1,10,0,2,2,3,0,1,4,3,3,1,5,11,0,3,1,0,1,0,3,0,0,1,2,1,2,0,3,10,0,1,4,0,3,0,1,1,2,0,0,1,3,3,2,0,0,2,5,1,0,5,0,1
Loc39,2,0,3,0,5,0,2,0,2,7,2,2,0,1,0,3,3,2,6,0,1,0,2,5,0,3,4,3,9,0,2,2,1,4,4,3,1,0,2,0,1,1,0,1,0,3,2,1,0,0,0,6,6,1,4,2,0,1,6,3,6,3,1,3,0,1,1,4,2,4,1,3,0,0,0,4,4,4,1,0,5,2,2,2,1,13,2,3,0,1,0,0,0,2,4,3,5,0,3,0,4,3,0,1,0,0,6,0,1,0,1,2,0,5,2,2,3,13,0,0,3,1,0,1,0,7,0,0,1,2,1,2,0,3,0,0,1,1,2,0,2,3,1,0,6,4,1,1,1,0,1,1,0,1,0,7,2,2,2,0,3,0,0,0,1,6,3,0,1,4,0,11,0,5,6,0,2,0,1,0
Loc40,1,3,3,0,1,0,3,0,1,3,3,0,5,0,4,0,2,0,1,2,7,1,2,1,4,2,0,2,0,4,3,0,3,1,2,0,6,0,0,0,1,1,3,0,0,3,7,1,0,1,4,2,5,0,0,1,0,0,1,2,3,0,0,1,0,1,8,0,1,4,0,1,1,0,12,9,5,2,1,5,5,1,5,8,0,0,2,2,1,0,0,2,0,0,0,2,2,1,3,2,2,5,2,6,2,0,0,0,1,2,0,2,4,1,0,1,10,2,0,0,0,2,0,1,0,8,0,0,6,0,0,1,0,0,1,3,7,0,6,2,1,3,0,2,5,3,4,3,0,8,1,1,1,1,4,5,3,6,14,0,2,4,2,0,0,0,4,5,10,0,1,3,2,2,0,3,6,1,2,0
Loc41,3,4,1,7,0,3,0,11,8,5,0,2,0,0,4,5,1,11,3,1,9,3,4,7,13,3,1,4,7,0,5,2,3,4,0,2,8,27,1,1,0,3,9,6,1,2,14,2,6,9,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,2,1,2,1,1,1,4,1,3,1,1,1,2,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,1,0,0,3,7,0,0,1,1,1,0,3,1,0,1,0,1,2,0,4,1,0,3,0,2,0,2,0,0,0,0,2,4,0,1,1,0,0,0,7,0,3,0,1,1,10,1,0,0,0,6,0,2,8,4,5,0,0,1,0,2,1,1,2,0,2,0
Loc42,1,6,7,1,7,0,10,1,2,4,3,20,23,0,9,4,2,18,7,7,1,3,13,3,12,2,9,17,2,6,4,1,4,2,4,13,1,5,20,7,6,6,27,2,0,13,11,13,1,1,0,0,0,0,2,0,1,5,0,0,0,1,0,1,0,0,1,3,0,0,0,3,0,2,0,0,5,0,0,1,1,3,3,0,1,1,0,0,0,1,0,0,2,2,0,0,1,0,1,1,0,2,0,1,0,0,0,0,3,0,2,1,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,0,4,0,1,0,0,0,0,1,1,2,4,1,4,0,0,0,0,1,9,6,1,4,1,3,2,0,3,1,1,1,2,3,1,0,5,0,6,1,0,0
Loc43,1,0,3,3,4,2,0,0,10,1,2,1,1,4,0,2,0,0,2,0,0,2,3,1,9,0,0,1,0,1,3,5,1,1,3,1,0,0,0,0,0,0,8,1,3,1,3,1,3,0,1,1,3,2,2,1,1,1,0,2,1,1,0,2,1,1,1,0,0,3,0,1,1,5,5,6,1,2,0,5,0,2,3,1,0,0,0,2,0,0,4,1,0,0,1,0,1,1,4,1,0,2,1,1,0,0,5,4,3,0,4,2,0,0,6,0,0,4,1,1,3,2,7,11,4,0,1,1,1,1,2,2,0,0,1,1,1,3,0,6,0,2,0,6,2,4,4,6,9,0,1,0,4,2,2,4,1,3,0,1,2,0,3,3,2,0,5,0,1,2,3,0,0,5,2,2,2,1,4,4
Loc44,3,1,1,4,0,22,19,1,0,8,14,9,5,1,4,1,2,6,5,36,1,4,2,1,1,6,0,8,5,17,3,2,4,0,0,1,12,1,0,0,7,3,24,1,10,0,0,0,6,0,0,1,0,0,0,5,1,1,0,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,2,1,0,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,3,1,1,2,0,3,6,0,2,1,5,1,0,1,5,0,0,11,2,9,0,1,0,0,1,15,6,2,1,0,0,2,7,8,0
Loc45,7,9,6,11,0,0,17,14,0,12,10,0,0,7,2,0,2,2,3,4,23,5,7,4,10,2,1,4,1,6,7,0,22,8,0,3,6,4,0,8,0,16,9,11,2,4,5,2,1,5,0,2,1,0,0,0,4,0,0,0,0,5,0,0,0,0,5,1,0,0,0,0,2,1,0,4,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,2,0,1,5,1,1,0,0,2,0,1,0,2,0,1,0,0,2,0,0,1,0,0,4,3,2,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,0,2,2,0,1,0,1,5,0,0,7,4,0,0,2,12,2,3,2,1,4,2,6,3,0,1,0,1,1,2,2,0,0,2,0,0,3,1
Loc46,0,0,3,0,0,0,0,0,3,1,0,0,5,0,2,3,0,1,2,4,3,10,1,2,0,1,2,1,1,1,1,0,0,2,8,7,6,2,0,3,6,1,0,0,1,3,0,2,3,0,7,8,0,0,6,0,0,3,8,4,0,2,7,3,0,1,0,1,2,8,0,1,0,1,3,1,1,1,0,0,2,3,8,0,10,0,4,0,3,3,2,8,3,0,0,0,1,0,0,2,1,2,4,0,0,2,0,1,1,0,0,1,5,2,2,2,6,5,7,1,5,1,0,1,2,1,4,0,0,3,1,0,3,0,5,0,0,0,0,2,0,3,2,4,1,3,2,5,9,7,0,1,8,3,7,1,1,0,3,0,0,2,2,2,1,3,3,0,0,1,2,1,1,1,0,1,5,2,1,2
Loc47,0,1,5,2,0,1,3,0,3,0,6,0,10,0,0,0,9,0,4,3,0,0,1,2,0,0,0,2,0,0,5,7,6,9,2,2,1,1,0,1,0,1,0,2,0,5,0,2,3,1,0,2,0,0,7,2,5,2,1,3,3,5,1,3,2,1,1,1,2,1,0,3,0,0,0,3,2,6,2,0,3,1,4,0,0,1,0,0,8,1,0,3,5,1,0,7,0,0,2,1,2,0,1,0,2,5,1,1,1,1,0,2,4,0,2,0,1,0,3,0,0,11,0,0,0,1,4,2,2,1,3,2,3,3,0,0,5,1,4,3,0,5,0,0,0,1,4,5,0,1,0,4,0,4,1,0,0,1,20,5,1,1,7,1,0,0,0,0,2,4,6,2,1,2,0,0,11,2,2,4
Loc48,0,20,1,2,4,7,1,6,4,11,3,6,1,19,14,9,17,6,5,1,21,11,1,2,2,6,3,1,4,4,3,1,7,7,3,10,7,1,8,3,6,2,8,8,8,1,5,2,2,4,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,0,1,0,0,3,0,0,2,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,1,2,1,0,0,2,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,2,2,1,0,2,1,2,2,0,0,1,0,0,0,0,0,1,3,0,1,3,0,2,3,3,1,0,2,0,1,11,0,16,1,0,7,1,0,4,0,3,2,1,1,1,3,0
Loc49,4,1,0,0,0,0,6,2,3,4,0,3,0,1,1,2,1,0,0,1,0,0,3,0,8,0,5,0,2,0,2,13,0,2,3,0,0,11,0,0,0,0,2,0,3,0,2,0,6,7,0,1,0,0,1,1,1,1,1,0,0,3,4,8,5,6,5,8,0,2,1,0,1,1,0,0,1,7,2,0,2,1,0,2,6,3,1,7,2,0,2,0,1,1,7,0,2,2,3,1,0,0,0,4,5,0,0,0,4,3,0,6,2,2,0,1,7,2,2,0,1,0,0,1,8,2,0,3,4,1,1,2,2,4,1,0,0,0,1,4,1,1,4,0,0,1,0,1,5,0,0,1,0,2,3,0,4,1,2,1,0,5,0,0,13,0,3,1,4,7,2,1,0,2,2,4,0,0,1,0
Loc50,3,0,4,1,1,22,6,10,10,3,4,0,6,1,8,3,10,1,1,2,7,0,8,2,2,9,9,4,5,1,12,0,5,3,20,11,2,13,10,1,2,19,12,2,0,2,13,13,8,14,0,1,0,2,1,0,2,0,2,1,1,0,0,2,0,0,0,2,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,2,0,0,3,1,1,0,3,1,0,0,1,1,1,0,1,5,5,6,1,6,1,4,2,1,7,1,3,0,1,4,0,0,0,1,1,2,0,0,1,2,7,1
Loc51,1,2,10,0,2,1,1,29,2,0,2,5,1,3,14,0,15,2,9,7,3,6,0,1,1,0,6,11,6,2,11,2,17,2,4,2,2,5,0,17,1,2,0,6,8,3,10,1,0,5,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,0,0,2,2,0,1,0,0,0,3,0,4,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,1,3,2,1,0,0,2,0,4,0,1,0,0,0,0,2,0,2,0,2,0,0,3,1,2,0,7,5,0,0,0,0,0,0,1,6,2,0,1,0,0,5,4,7,10,6,4,1,3,0,0,2,3,0,0,0
Loc52,3,0,5,10,2,5,1,1,1,13,5,1,0,8,5,13,2,6,9,5,14,4,12,0,3,2,9,1,5,4,5,2,4,0,5,6,12,2,0,19,0,8,0,12,0,4,6,1,2,4,0,0,1,0,0,3,4,2,1,1,0,0,1,1,0,3,1,4,1,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,1,1,1,1,0,1,0,0,0,1,0,0,2,5,2,1,2,5,1,0,0,1,0,2,4,3,10,0,0,1,3,1,1,7,1,3,0,3,3,1,1
Loc53,2,0,14,2,1,4,0,6,0,4,1,6,2,39,12,3,3,10,4,26,0,22,4,0,1,4,1,8,8,2,1,0,3,13,5,4,5,4,4,2,0,17,2,5,3,3,1,13,4,2,0,1,0,1,1,0,3,0,1,2,0,0,1,1,0,0,0,0,2,1,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,2,1,2,2,0,0,0,1,0,1,0,0,1,0,0,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4,1,0,0,2,6,5,0,1,0,0,0,1,1,0,0,0,3,5,1,0,0,0,1,2,1,3,0,0
Loc54,2,2,2,0,4,14,5,5,19,0,4,2,0,2,7,1,4,0,0,0,13,14,3,6,11,3,2,7,1,3,7,20,9,0,0,0,12,3,5,15,3,4,15,1,1,9,5,0,3,0,0,1,0,1,0,0,0,0,1,2,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,2,1,0,0,1,1,0,2,1,2,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1,2,0,1,1,1,1,0,0,0,0,4,1,1,3,2,1,0,4,2,6,2,1,1,3,2,1,10,2,1,0,2,3,2,0,1,1,1,6,0,1
Loc55,2,1,0,4,5,15,1,0,4,21,2,3,17,0,23,2,3,0,14,3,0,4,5,8,3,1,12,9,7,24,15,1,6,4,7,2,3,10,0,4,41,22,1,0,12,10,11,6,27,4,1,0,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,3,1,3,0,2,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,5,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,2,2,0,0,1,1,1,1,10,0,1,2,6,2,4,3,1,2,0,3,8,1,0,0,5,1,0,1,0
Loc56,1,1,4,1,0,1,2,2,2,1,0,1,2,5,6,10,6,0,1,1,0,0,0,4,11,2,0,1,0,7,8,0,0,7,8,0,3,0,2,1,4,5,3,2,0,2,0,0,0,0,2,0,1,6,1,0,1,0,2,1,0,0,3,4,1,1,1,1,3,4,1,1,1,4,4,1,2,2,0,1,1,0,0,3,2,0,1,0,0,5,1,0,1,2,2,2,2,0,1,1,0,3,1,8,13,0,0,1,1,1,2,1,2,0,0,2,0,1,7,2,1,0,3,1,5,0,3,0,1,1,2,3,6,6,0,0,1,0,4,1,0,4,1,1,0,2,1,0,0,0,0,1,0,1,1,1,0,2,2,7,3,0,7,0,2,1,3,0,3,4,1,0,19,0,0,0,1,7,2,0
Loc57,10,0,5,3,2,14,4,1,3,4,1,22,1,14,2,11,3,0,3,3,14,13,15,8,1,2,1,9,4,8,4,22,8,1,14,5,3,2,5,1,19,1,9,2,1,3,9,1,10,10,2,2,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,3,1,2,0,0,2,0,0,0,1,1,4,0,0,0,1,0,0,1,1,0,3,0,0,0,1,2,1,1,0,0,1,2,0,0,1,1,1,0,3,0,1,0,1,1,1,0,0,2,0,0,2,0,0,0,1,0,2,2,0,1,0,0,1,0,1,0,0,2,0,2,1,2,0,0,0,7,2,2,1,0,0,0,0,5,5,1,1,0,0,0,3,6,5,0,4,0,1,2,0,0,3,5,1,0,3
Loc58,2,2,2,7,9,2,0,2,2,1,0,2,4,0,8,0,1,1,2,2,8,0,1,0,1,3,1,6,1,7,3,1,4,1,2,0,1,4,3,2,1,6,2,2,2,0,1,1,1,3,4,6,1,2,2,3,0,1,10,2,1,0,2,1,0,0,4,0,0,8,2,0,0,2,5,2,0,0,3,3,1,3,6,0,4,3,0,1,0,0,1,2,4,1,6,13,0,1,0,5,0,0,1,1,0,4,2,7,1,1,5,4,1,1,3,0,0,17,1,1,3,3,0,10,9,2,0,10,2,3,2,0,3,1,2,2,1,2,5,1,1,3,0,1,1,0,0,0,0,0,3,4,0,5,1,3,6,2,2,1,2,6,3,0,2,0,7,0,0,0,3,4,1,0,0,1,0,3,4,7
Loc59,6,14,6,7,8,5,4,1,5,14,8,1,13,11,11,12,6,14,2,0,1,1,12,2,1,16,1,7,21,27,6,21,7,1,13,3,0,2,9,5,3,6,7,6,8,1,4,6,8,34,0,0,4,0,0,3,1,1,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0,1,1,2,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,0,1,0,2,1,1,0,1,0,0,0,0,5,3,0,4,3,0,0,1,0,0,0,0,2,0,0,1,2,4,3,2,0,1,5,2,1,2,4,1,1,3
Loc60,2,11,0,0,2,11,17,3,15,18,2,21,20,2,0,0,0,11,25,0,1,6,0,1,16,0,0,14,3,3,2,3,1,1,15,1,2,5,4,1,18,6,1,13,2,10,11,17,0,0,2,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,3,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,2,0,4,0,1,1,0,0,1,1,0,2,0,0,0,4,0,0,2,0,0,3,0,4,0,2,2,0,1,5,0,0,0,2,4,2,2,0,0,0,2,0,0,3
Loc61,2,6,0,2,5,4,6,8,5,17,1,1,6,6,9,2,9,2,5,10,2,3,0,5,2,2,2,10,1,5,1,13,3,9,13,5,25,7,0,7,12,2,9,0,3,3,1,7,2,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,1,1,1,3,3,0,0,2,1,1,1,2,0,4,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,3,0,1,1,0,0,0,0,2,0,15,0,3,0,0,0,1,0,0,3,2,9,1,3,0,0,0,1,0,2,1,2,5,3,3,1,0,0,1,4
Loc62,0,4,0,16,2,2,2,5,0,1,1,0,1,7,1,0,0,1,0,0,1,0,0,3,1,0,1,5,3,3,2,0,5,4,1,0,0,0,1,0,0,0,1,2,0,1,1,5,0,0,2,1,4,0,2,0,1,1,13,3,3,0,1,5,0,0,4,0,0,0,2,4,0,1,6,0,3,4,4,2,0,1,3,1,2,3,1,2,6,3,4,0,0,0,1,5,1,3,6,1,0,5,4,7,0,2,1,3,3,4,8,6,7,0,0,2,1,8,3,1,2,1,10,1,0,2,0,2,1,0,5,3,3,1,1,5,0,0,4,0,0,3,0,3,5,0,1,0,1,0,0,2,6,3,4,5,0,6,9,2,0,2,0,1,0,1,0,8,9,5,0,1,0,1,0,3,5,1,1,4
Loc63,5,17,10,4,3,12,0,2,5,0,6,0,16,16,9,7,0,0,9,7,2,10,1,5,2,0,4,16,0,6,5,10,2,13,3,7,5,0,8,7,6,4,4,7,1,6,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,1,1,1,0,1,1,1,3,3,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,1,1,1,4,1,2,1,0,0,0,0,1,2,0,0,1,3,0,0,0,0,3,1,5,1,0,1,2,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,1,0,0,2,2,2,1,0,2,1,2,1,5,0,1,4,2,6,3,0,2,0,4,3,0,3,2,5,3,2,0,2,5
Loc64,0,4,2,10,11,4,8,6,13,1,3,8,2,0,10,8,27,11,9,6,4,0,0,17,3,21,7,0,3,6,2,3,15,2,3,17,0,2,9,2,0,13,4,13,4,7,2,6,3,1,0,2,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,1,1,0,1,3,1,0,1,0,0,2,0,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,6,1,1,1,3,2,0,0,3,0,2,3,1,5,3,0,4,4,2,0,8,2,2
Loc65,9,0,3,4,1,1,2,1,1,0,0,1,0,0,4,2,1,7,1,1,0,1,4,0,0,0,0,1,0,1,0,2,3,0,1,0,0,2,0,0,7,6,2,1,2,1,0,10,0,0,0,4,4,2,0,3,0,1,6,1,2,2,5,1,0,9,7,5,0,2,2,5,0,2,0,0,2,4,0,0,3,1,8,1,2,1,2,1,0,4,0,0,3,0,0,0,0,0,0,0,9,0,4,1,0,2,4,1,2,4,4,1,0,2,0,3,1,3,3,4,15,0,8,3,1,1,0,0,8,2,3,0,0,0,0,0,6,0,8,4,0,3,4,0,1,1,1,0,0,2,1,2,1,5,1,2,1,12,1,1,0,0,0,0,4,0,1,4,1,4,4,1,0,1,2,3,0,8,1,6
Loc66,9,2,0,4,7,8,12,25,2,1,3,5,4,0,2,8,0,2,4,8,1,1,8,0,1,0,2,1,10,11,0,2,0,3,0,8,0,4,7,6,9,2,0,2,5,5,6,15,9,4,0,0,4,0,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,1,1,2,3,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,3,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,3,0,0,1,0,3,1,2,0,0,0,3,2,1,1,0,0,0,1,2,3,2,1,1,1,0,2,0,3,1,0,3,5,0,1,0,0,0,3,0,3,7,0,6,0,0,0,0,1,0,3
Loc67,9,8,0,4,2,4,6,3,4,3,0,1,0,2,5,2,0,0,4,1,4,2,6,0,6,0,0,5,0,2,0,1,0,5,0,1,4,0,2,0,0,0,0,14,7,0,0,0,0,1,2,1,2,0,0,3,1,3,0,2,2,0,0,3,4,2,1,1,1,2,0,0,1,3,1,2,0,0,3,1,1,1,3,4,1,1,4,2,0,6,3,0,9,6,0,0,0,5,0,0,3,1,2,1,0,1,1,1,2,0,2,1,6,5,4,4,1,6,1,2,0,6,0,0,6,2,2,0,2,0,0,1,0,6,7,6,0,7,7,5,1,0,2,7,0,3,0,0,2,3,1,0,0,4,0,1,1,1,0,0,6,7,3,5,2,2,0,1,6,0,4,1,2,1,1,0,1,0,1,5
Loc68,21,7,0,1,9,2,7,3,3,3,0,6,3,18,3,1,0,0,6,1,9,3,6,19,2,1,2,2,2,4,2,0,0,6,5,1,4,2,15,23,0,0,1,0,5,4,15,18,5,6,0,2,0,0,2,0,0,0,0,0,0,2,1,1,2,1,0,0,0,3,3,0,0,3,0,1,3,0,0,0,0,0,1,1,2,0,0,0,4,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,1,0,0,1,0,1,1,0,4,1,1,0,3,0,0,6,0,1,0,0,0,1,1,0,4,4,0,0,1,0,2,6,0,2,0,2
Loc69,2,2,8,3,4,0,1,0,2,5,2,0,1,1,3,2,1,2,0,5,5,0,1,5,0,2,1,6,1,1,2,1,6,0,1,0,0,1,0,1,1,0,0,3,0,8,3,0,0,7,3,3,0,8,0,1,4,1,0,1,1,4,6,0,6,2,2,1,2,0,8,9,2,1,4,0,1,1,0,5,1,0,0,0,4,1,5,0,1,1,0,0,3,2,0,4,0,0,3,2,1,7,4,1,2,0,0,0,3,0,2,0,3,5,2,0,0,1,2,2,2,3,2,0,2,3,1,0,0,0,0,0,1,2,2,1,5,1,1,3,3,3,3,0,0,4,2,3,0,0,0,10,0,9,0,1,6,0,1,2,1,0,7,3,2,7,1,3,0,1,0,2,1,1,0,1,2,2,3,0
Loc70,6,2,12,13,1,2,1,0,2,2,2,6,5,11,3,0,1,5,4,3,0,5,1,11,18,6,16,6,1,5,1,2,6,1,2,12,4,0,4,3,0,15,2,2,3,5,0,3,1,5,1,0,1,3,2,1,0,1,4,0,0,0,0,0,1,1,0,0,2,1,0,0,2,0,1,0,1,5,0,1,1,1,1,1,0,0,1,1,0,0,2,1,0,0,2,0,2,2,0,1,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,3,0,2,0,0,0,0,1,5,0,0,1,0,0,0,1,1,0,2,8,2,0,0,0,3,3,0,1,0,1,6,2,0,1,4,3,1,3,0,1,1,0,0,0,3,0,1,2
